490|58|0|1|-1
491|57|0|-1|1
492|55|0|-1|1
493|58|0|1|-1
494|57|0|-1|1
495|55|0|-1|1
496|59|0|-1|1
497|57|0|-1|1
498|60|0|1|-1
499|59|0|-1|1
500|57|0|-1|1
501|60|0|1|-1
502|59|0|-1|1
503|57|0|-1|1
504|60|0|1|-1
505|59|0|-1|1
506|57|0|-1|1
507|60|0|1|-1
508|59|0|-1|1
509|57|0|-1|1
510|60|0|1|-1
511|59|0|-1|1
512|57|0|-1|1
513|61|0|-1|1
514|59|0|-1|1
515|62|0|1|-1
516|61|0|-1|1
517|59|0|-1|1
518|62|0|1|-1
519|61|0|-1|1
520|59|0|-1|1
521|62|0|1|-1
522|61|0|-1|1
523|59|0|-1|1
524|62|0|1|-1
525|61|0|-1|1
526|59|0|-1|1
527|62|0|1|-1
528|61|0|-1|1
529|59|0|-1|1
530|63|0|-1|1
531|61|0|-1|1
532|64|0|1|-1
533|63|0|-1|1
534|61|0|-1|1
535|64|0|1|-1
536|63|0|-1|1
537|61|0|-1|1
538|64|0|1|-1
539|63|0|-1|1
540|61|0|-1|1
541|64|0|1|-1
542|63|0|-1|1
543|61|0|-1|1
544|64|0|1|-1
545|63|0|-1|1
546|61|0|-1|1
547|65|0|-1|1
548|63|0|-1|1
549|66|0|1|-1
550|65|0|-1|1
551|63|0|-1|1
552|66|0|1|-1
553|65|0|-1|1
554|63|0|-1|1
555|66|0|1|-1
556|65|0|-1|1
557|63|0|-1|1
558|66|0|1|-1
559|65|0|-1|1
560|63|0|-1|1
561|66|0|1|-1
562|65|0|-1|1
563|63|0|-1|1
564|67|0|-1|1
565|65|0|-1|1
566|68|0|1|-1
567|67|0|-1|1
568|65|0|-1|1
569|68|0|1|-1
570|67|0|-1|1
571|65|0|-1|1
572|68|0|1|-1
573|67|0|-1|1
574|65|0|-1|1
575|68|0|1|-1
576|67|0|-1|1
577|65|0|-1|1
578|68|0|1|-1
579|67|0|-1|1
580|65|0|-1|1
581|69|0|-1|1
582|67|0|-1|1
583|70|0|1|-1
584|69|0|-1|1
585|67|0|-1|1
586|70|0|1|-1
587|69|0|-1|1
588|67|0|-1|1
589|70|0|1|-1
590|69|0|-1|1
591|67|0|-1|1
592|70|0|1|-1
593|69|0|-1|1
594|67|0|-1|1
595|70|0|1|-1
596|69|0|-1|1
597|67|0|-1|1
598|71|0|-1|1
599|69|0|-1|1
600|72|0|1|-1
601|71|0|-1|1
602|69|0|-1|1
603|72|0|1|-1
604|71|0|-1|1
605|69|0|-1|1
606|72|0|1|-1
607|71|0|-1|1
608|69|0|-1|1
609|72|0|1|-1
610|71|0|-1|1
611|69|0|-1|1
612|72|0|1|-1
613|71|0|-1|1
614|69|0|-1|1
615|73|0|-1|1
616|71|0|-1|1
617|74|0|1|-1
618|73|0|-1|1
619|71|0|-1|1
620|74|0|1|-1
621|73|0|-1|1
622|71|0|-1|1
623|74|0|1|-1
624|73|0|-1|1
625|71|0|-1|1
626|74|0|1|-1
627|73|0|-1|1
628|71|0|-1|1
629|74|0|1|-1
630|73|0|-1|1
631|71|0|-1|1
632|75|0|-1|1
633|73|0|-1|1
634|76|0|1|-1
635|75|0|-1|1
636|73|0|-1|1
637|76|0|1|-1
638|75|0|-1|1
639|73|0|-1|1
640|76|0|1|-1
641|75|0|-1|1
642|73|0|-1|1
643|76|0|1|-1
644|75|0|-1|1
645|73|0|-1|1
646|76|0|1|-1
647|75|0|-1|1
648|73|0|-1|1
649|77|0|-1|1
650|75|0|-1|1
651|78|0|1|-1
652|77|0|-1|1
653|75|0|-1|1
654|78|0|1|-1
655|77|0|-1|1
656|75|0|-1|1
657|78|0|1|-1
658|77|0|-1|1
659|75|0|-1|1
660|78|0|1|-1
661|77|0|-1|1
662|75|0|-1|1
663|78|0|1|-1
664|77|0|-1|1
665|75|0|-1|1
666|79|0|-1|1
667|77|0|-1|1
668|80|0|1|-1
669|79|0|-1|1
670|77|0|-1|1
671|80|0|1|-1
672|79|0|-1|1
673|77|0|-1|1
674|80|0|1|-1
675|79|0|-1|1
676|77|0|-1|1
677|80|0|1|-1
678|79|0|-1|1
679|77|0|-1|1
680|80|0|1|-1
681|79|0|-1|1
682|77|0|-1|1
683|81|0|-1|1
684|79|0|-1|1
685|82|0|1|-1
686|81|0|-1|1
687|79|0|-1|1
688|82|0|1|-1
689|81|0|-1|1
690|79|0|-1|1
691|82|0|1|-1
692|81|0|-1|1
693|79|0|-1|1
694|82|0|1|-1
695|81|0|-1|1
696|79|0|-1|1
697|82|0|1|-1
698|81|0|-1|1
699|79|0|-1|1
700|83|0|-1|1
701|81|0|-1|1
702|84|0|1|-1
703|83|0|-1|1
704|81|0|-1|1
705|84|0|1|-1
706|83|0|-1|1
707|81|0|-1|1
708|84|0|1|-1
709|83|0|-1|1
710|81|0|-1|1
711|84|0|1|-1
712|83|0|-1|1
713|81|0|-1|1
714|84|0|1|-1
715|83|0|-1|1
716|81|0|-1|1
717|85|0|-1|1
718|83|0|-1|1
719|86|0|1|-1
720|85|0|-1|1
721|83|0|-1|1
722|86|0|1|-1
723|85|0|-1|1
724|83|0|-1|1
725|86|0|1|-1
726|85|0|-1|1
727|83|0|-1|1
728|86|0|1|-1
729|85|0|-1|1
730|83|0|-1|1
731|86|0|1|-1
732|85|0|-1|1
733|83|0|-1|1
734|87|0|-1|1
735|85|0|-1|1
736|88|0|1|-1
737|87|0|-1|1
738|85|0|-1|1
739|88|0|1|-1
740|87|0|-1|1
741|85|0|-1|1
742|88|0|1|-1
743|87|0|-1|1
744|85|0|-1|1
745|88|0|1|-1
746|87|0|-1|1
747|85|0|-1|1
748|88|0|1|-1
749|87|0|-1|1
750|85|0|-1|1
751|89|0|-1|1
752|87|0|-1|1
753|90|0|1|-1
754|89|0|-1|1
755|87|0|-1|1
756|90|0|1|-1
757|89|0|-1|1
758|87|0|-1|1
759|90|0|1|-1
760|89|0|-1|1
761|87|0|-1|1
762|90|0|1|-1
763|89|0|-1|1
764|87|0|-1|1
765|90|0|1|-1
766|89|0|-1|1
767|87|0|-1|1
768|91|0|-1|1
769|89|0|-1|1
770|92|0|1|-1
771|91|0|-1|1
772|89|0|-1|1
773|92|0|1|-1
774|91|0|-1|1
775|89|0|-1|1
776|92|0|1|-1
777|91|0|-1|1
778|89|0|-1|1
779|92|0|1|-1
780|91|0|-1|1
781|89|0|-1|1
782|92|0|1|-1
783|91|0|-1|1
784|89|0|-1|1
785|93|0|-1|1
786|91|0|-1|1
787|94|0|1|-1
788|93|0|-1|1
789|91|0|-1|1
790|94|0|1|-1
791|93|0|-1|1
792|91|0|-1|1
793|94|0|1|-1
794|93|0|-1|1
795|91|0|-1|1
796|94|0|1|-1
797|93|0|-1|1
798|91|0|-1|1
799|94|0|1|-1
800|93|0|-1|1
801|91|0|-1|1
802|95|0|-1|1
803|93|0|-1|1
804|96|0|1|-1
805|95|0|-1|1
806|93|0|-1|1
807|96|0|1|-1
808|95|0|-1|1
809|93|0|-1|1
810|96|0|1|-1
811|95|0|-1|1
812|93|0|-1|1
813|96|0|1|-1
814|95|0|-1|1
815|93|0|-1|1
816|96|0|1|-1
817|95|0|-1|1
818|93|0|-1|1
819|97|0|-1|1
820|95|0|-1|1
821|98|0|1|-1
822|97|0|-1|1
823|95|0|-1|1
824|98|0|1|-1
825|97|0|-1|1
826|95|0|-1|1
827|98|0|1|-1
828|97|0|-1|1
829|95|0|-1|1
830|98|0|1|-1
831|97|0|-1|1
832|95|0|-1|1
833|98|0|1|-1
834|97|0|-1|1
835|95|0|-1|1
836|99|0|-1|1
837|97|0|-1|1
838|100|0|1|-1
839|99|0|-1|1
840|97|0|-1|1
841|100|0|1|-1
842|99|0|-1|1
843|97|0|-1|1
844|100|0|1|-1
845|99|0|-1|1
846|97|0|-1|1
847|100|0|1|-1
848|99|0|-1|1
849|97|0|-1|1
850|100|0|1|-1
851|99|0|-1|1
852|97|0|-1|1
853|101|0|-1|1
854|99|0|-1|1
855|102|0|1|-1
856|101|0|-1|1
857|99|0|-1|1
858|102|0|1|-1
859|101|0|-1|1
860|99|0|-1|1
861|102|0|1|-1
862|101|0|-1|1
863|99|0|-1|1
864|102|0|1|-1
865|101|0|-1|1
866|99|0|-1|1
867|102|0|1|-1
868|101|0|-1|1
869|99|0|-1|1
870|103|0|-1|1
871|101|0|-1|1
872|104|0|1|-1
873|103|0|-1|1
874|101|0|-1|1
875|104|0|1|-1
876|103|0|-1|1
877|101|0|-1|1
878|104|0|1|-1
879|103|0|-1|1
880|101|0|-1|1
881|104|0|1|-1
882|103|0|-1|1
883|101|0|-1|1
884|104|0|1|-1
885|103|0|-1|1
886|101|0|-1|1
887|105|0|-1|1
888|103|0|-1|1
889|106|0|1|-1
890|105|0|-1|1
891|103|0|-1|1
892|106|0|1|-1
893|105|0|-1|1
894|103|0|-1|1
895|106|0|1|-1
896|105|0|-1|1
897|103|0|-1|1
898|106|0|1|-1
899|105|0|-1|1
900|103|0|-1|1
901|106|0|1|-1
902|105|0|-1|1
903|103|0|-1|1
904|107|0|-1|1
905|105|0|-1|1
906|108|0|1|-1
907|107|0|-1|1
908|105|0|-1|1
909|108|0|1|-1
910|107|0|-1|1
911|105|0|-1|1
912|108|0|1|-1
913|107|0|-1|1
914|105|0|-1|1
915|108|0|1|-1
916|107|0|-1|1
917|105|0|-1|1
918|108|0|1|-1
919|107|0|-1|1
920|105|0|-1|1
921|109|0|-1|1
922|107|0|-1|1
923|110|0|1|-1
924|109|0|-1|1
925|107|0|-1|1
926|110|0|1|-1
927|109|0|-1|1
928|107|0|-1|1
929|110|0|1|-1
930|109|0|-1|1
931|107|0|-1|1
932|110|0|1|-1
933|109|0|-1|1
934|107|0|-1|1
935|110|0|1|-1
936|109|0|-1|1
937|107|0|-1|1
938|111|0|-1|1
939|109|0|-1|1
940|112|0|1|-1
941|111|0|-1|1
942|109|0|-1|1
943|112|0|1|-1
944|111|0|-1|1
945|109|0|-1|1
946|112|0|1|-1
947|111|0|-1|1
948|109|0|-1|1
949|112|0|1|-1
950|111|0|-1|1
951|109|0|-1|1
952|112|0|1|-1
953|111|0|-1|1
954|109|0|-1|1
955|113|0|-1|1
956|111|0|-1|1
957|114|0|1|-1
958|113|0|-1|1
959|111|0|-1|1
960|114|0|1|-1
961|113|0|-1|1
962|111|0|-1|1
963|114|0|1|-1
964|113|0|-1|1
965|111|0|-1|1
966|114|0|1|-1
967|113|0|-1|1
968|111|0|-1|1
969|114|0|1|-1
970|113|0|-1|1
971|111|0|-1|1
972|115|0|-1|1
973|113|0|-1|1
974|116|0|1|-1
975|115|0|-1|1
976|113|0|-1|1
977|116|0|1|-1
978|115|0|-1|1
979|113|0|-1|1
980|116|0|1|-1
981|115|0|-1|1
982|113|0|-1|1
983|116|0|1|-1
984|115|0|-1|1
985|113|0|-1|1
986|116|0|1|-1
987|115|0|-1|1
988|113|0|-1|1
989|117|0|-1|1
990|115|0|-1|1
991|118|0|1|-1
992|117|0|-1|1
993|115|0|-1|1
994|118|0|1|-1
995|117|0|-1|1
996|115|0|-1|1
997|118|0|1|-1
998|117|0|-1|1
999|115|0|-1|1
1000|118|0|1|-1
1001|117|0|-1|1
1002|115|0|-1|1
1003|118|0|1|-1
1004|117|0|-1|1
1005|115|0|-1|1
1006|119|0|-1|1
1007|117|0|-1|1
1008|120|0|1|-1
1009|119|0|-1|1
1010|117|0|-1|1
1011|120|0|1|-1
1012|119|0|-1|1
1013|117|0|-1|1
1014|120|0|1|-1
1015|119|0|-1|1
1016|117|0|-1|1
1017|120|0|1|-1
1018|119|0|-1|1
1019|117|0|-1|1
1020|120|0|1|-1
1021|119|0|-1|1
1022|117|0|-1|1
1023|121|0|-1|1
1024|119|0|-1|1
1025|122|0|1|-1
1026|121|0|-1|1
1027|119|0|-1|1
1028|122|0|1|-1
1029|121|0|-1|1
1030|119|0|-1|1
1031|122|0|1|-1
1032|121|0|-1|1
1033|119|0|-1|1
1034|122|0|1|-1
1035|121|0|-1|1
1036|119|0|-1|1
1037|122|0|1|-1
1038|121|0|-1|1
1039|119|0|-1|1
1040|123|0|-1|1
1041|121|0|-1|1
1042|124|0|1|-1
1043|123|0|-1|1
1044|121|0|-1|1
1045|124|0|1|-1
1046|123|0|-1|1
1047|121|0|-1|1
1048|124|0|1|-1
1049|123|0|-1|1
1050|121|0|-1|1
1051|124|0|1|-1
1052|123|0|-1|1
1053|121|0|-1|1
1054|124|0|1|-1
1055|123|0|-1|1
1056|121|0|-1|1
1057|125|0|-1|1
1058|123|0|-1|1
1059|126|0|1|-1
1060|125|0|-1|1
1061|123|0|-1|1
1062|126|0|1|-1
1063|125|0|-1|1
1064|123|0|-1|1
1065|126|0|1|-1
1066|125|0|-1|1
1067|123|0|-1|1
1068|126|0|1|-1
1069|125|0|-1|1
1070|123|0|-1|1
1071|126|0|1|-1
1072|125|0|-1|1
1073|123|0|-1|1
1074|127|0|-1|1
1075|125|0|-1|1
1076|128|0|1|-1
1077|127|0|-1|1
1078|125|0|-1|1
1079|128|0|1|-1
1080|127|0|-1|1
1081|125|0|-1|1
1082|128|0|1|-1
1083|127|0|-1|1
1084|125|0|-1|1
1085|128|0|1|-1
1086|127|0|-1|1
1087|125|0|-1|1
1088|128|0|1|-1
1089|127|0|-1|1
1090|125|0|-1|1
1091|129|0|-1|1
1092|127|0|-1|1
1093|130|0|1|-1
1094|129|0|-1|1
1095|127|0|-1|1
1096|130|0|1|-1
1097|129|0|-1|1
1098|127|0|-1|1
1099|130|0|1|-1
1100|129|0|-1|1
1101|127|0|-1|1
1102|130|0|1|-1
1103|129|0|-1|1
1104|127|0|-1|1
1105|130|0|1|-1
1106|129|0|-1|1
1107|127|0|-1|1
1108|131|0|-1|1
1109|129|0|-1|1
1110|132|0|1|-1
1111|131|0|-1|1
1112|129|0|-1|1
1113|132|0|1|-1
1114|131|0|-1|1
1115|129|0|-1|1
1116|132|0|1|-1
1117|131|0|-1|1
1118|129|0|-1|1
1119|132|0|1|-1
1120|131|0|-1|1
1121|129|0|-1|1
1122|132|0|1|-1
1123|131|0|-1|1
1124|129|0|-1|1
1125|133|0|-1|1
1126|131|0|-1|1
1127|134|0|1|-1
1128|133|0|-1|1
1129|131|0|-1|1
1130|134|0|1|-1
1131|133|0|-1|1
1132|131|0|-1|1
1133|134|0|1|-1
1134|133|0|-1|1
1135|131|0|-1|1
1136|134|0|1|-1
1137|133|0|-1|1
1138|131|0|-1|1
1139|134|0|1|-1
1140|133|0|-1|1
1141|131|0|-1|1
1142|135|0|-1|1
1143|133|0|-1|1
1144|136|0|1|-1
1145|135|0|-1|1
1146|133|0|-1|1
1147|136|0|1|-1
1148|135|0|-1|1
1149|133|0|-1|1
1150|136|0|1|-1
1151|135|0|-1|1
1152|133|0|-1|1
1153|136|0|1|-1
1154|135|0|-1|1
1155|133|0|-1|1
1156|136|0|1|-1
1157|135|0|-1|1
1158|133|0|-1|1
1159|137|0|-1|1
1160|135|0|-1|1
1161|138|0|1|-1
1162|137|0|-1|1
1163|135|0|-1|1
1164|138|0|1|-1
1165|137|0|-1|1
1166|135|0|-1|1
1167|138|0|1|-1
1168|137|0|-1|1
1169|135|0|-1|1
1170|138|0|1|-1
1171|137|0|-1|1
1172|135|0|-1|1
1173|138|0|1|-1
1174|137|0|-1|1
1175|135|0|-1|1
1176|139|0|-1|1
1177|137|0|-1|1
1178|140|0|1|-1
1179|139|0|-1|1
1180|137|0|-1|1
1181|140|0|1|-1
1182|139|0|-1|1
1183|137|0|-1|1
1184|140|0|1|-1
1185|139|0|-1|1
1186|137|0|-1|1
1187|140|0|1|-1
1188|139|0|-1|1
1189|137|0|-1|1
1190|140|0|1|-1
1191|139|0|-1|1
1192|137|0|-1|1
1193|141|0|-1|1
1194|139|0|-1|1
1195|142|0|1|-1
1196|141|0|-1|1
1197|139|0|-1|1
1198|142|0|1|-1
1199|141|0|-1|1
1200|139|0|-1|1
1201|142|0|1|-1
1202|141|0|-1|1
1203|139|0|-1|1
1204|142|0|1|-1
1205|141|0|-1|1
1206|139|0|-1|1
1207|142|0|1|-1
1208|141|0|-1|1
1209|139|0|-1|1
1210|143|0|-1|1
1211|141|0|-1|1
1212|144|0|1|-1
1213|143|0|-1|1
1214|141|0|-1|1
1215|144|0|1|-1
1216|143|0|-1|1
1217|141|0|-1|1
1218|144|0|1|-1
1219|143|0|-1|1
1220|141|0|-1|1
1221|144|0|1|-1
1222|143|0|-1|1
1223|141|0|-1|1
1224|144|0|1|-1
1225|143|0|-1|1
1226|141|0|-1|1
1227|145|0|-1|1
1228|143|0|-1|1
1229|146|0|1|-1
1230|145|0|-1|1
1231|143|0|-1|1
1232|146|0|1|-1
1233|145|0|-1|1
1234|143|0|-1|1
1235|146|0|1|-1
1236|145|0|-1|1
1237|143|0|-1|1
1238|146|0|1|-1
1239|145|0|-1|1
1240|143|0|-1|1
1241|146|0|1|-1
1242|145|0|-1|1
1243|143|0|-1|1
1244|147|0|-1|1
1245|145|0|-1|1
1246|148|0|1|-1
1247|147|0|-1|1
1248|145|0|-1|1
1249|148|0|1|-1
